"name[Blue Spice], eatType[coffee shop], area[city centre]"	Blue Spice is a coffee shop located in the city centre.
"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is a kid-friendly french restaurant located in the city centre near Raja Indian Cuisine. It has a moderate price range.
"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Vaults is a french restaurant located near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.
"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is a kid friendly french restaurant located near Raja Indian Cuisine in the riverside area. It has a moderate price range.
"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Vaults is a french restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.
"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is a french restaurant located in the city centre near Raja Indian Cuisine. It is children friendly and has a price range of more than £30.
"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Vaults is a french restaurant located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a price range of more than £30.
"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is a french restaurant located near Raja Indian Cuisine in the riverside area. It is child friendly and has a price range of more than £30.
"name[The Vaults], eatType[restaurant], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is kid friendly and has a price range of £20-25.
"name[The Vaults], eatType[restaurant], food[Indian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is a family friendly indian restaurant near Raja Indian Cuisine in the riverside area. The price range is cheap.
"name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Vaults is an indian restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly and has a high price range.
"name[The Vaults], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Vaults is an indian restaurant located in the city centre near Raja Indian Cuisine. It is child friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food in the high price range. It is located in the city centre near Raja Indian Cuisine and is children friendly.
"name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food. It is located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food. It is located near Raja Indian Cuisine in the riverside area. It is children friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Waterman is a pub that serves indian food in the less than £20 price range. It is located in the city centre, near Raja Indian Cuisine. It is not family friendly."
"name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family friendly pub that serves indian food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine.
"name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food for less than £20. It is located near Raja Indian Cuisine in the riverside area. It is not family friendly.
"name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family friendly indian pub near Raja Indian Cuisine in the riverside area with a price range of less than £20.
"name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Waterman is a pub that serves indian food in the moderate price range. It is located in the city centre, near Raja Indian Cuisine. It is not kid friendly."
"name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food in the moderate price range. It is located in the city centre near Raja Indian Cuisine and is kid friendly.
"name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food in the riverside area near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.
"name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a pub that serves indian food. It is located near Raja Indian Cuisine in the riverside area. It is kid friendly and has a moderate price range.
"name[The Waterman], eatType[pub], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an indian pub near Raja Indian Cuisine in the riverside area. It is children friendly and has a price range of more than £30.
"name[The Waterman], eatType[pub], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a kid friendly pub that serves italian food. It is located near Raja Indian Cuisine in the riverside area and has a price range of £20-25.
"name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family friendly pub near Raja Indian Cuisine in the riverside area. It serves italian food and has a cheap price range.
"name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian pub located near Raja Indian Cuisine in the city centre. It is not child friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a pub that serves italian food. It is located in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian pub located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a pub that serves italian food. It is located near Raja Indian Cuisine in the riverside area. It is child friendly and has a high price range.
"name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian pub near Raja Indian Cuisine in the city centre. It is not family-friendly and has a price range of less than £20.
"name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family-friendly italian pub in the city centre near Raja Indian Cuisine with a price range less than £20.
"name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian pub located near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located in the city centre near Raja Indian Cuisine. It is child friendly and has a high price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a high price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is child friendly and has a high price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly and has a price range of less than £20.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family friendly indian restaurant located in the city centre near Raja Indian Cuisine with a price range less than £20.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is not family friendly and has a price range of less than £20.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family friendly indian restaurant near Raja Indian Cuisine in the riverside area with a price range of less than £20.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located in the city centre near Raja Indian Cuisine. It is kid friendly and has a moderate price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is kid friendly and has a moderate price range.
"name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an indian restaurant located near Raja Indian Cuisine in the riverside area. It is children friendly and has a price range of more than £30.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a kid friendly italian restaurant near Raja Indian Cuisine in the riverside area with a price range of £20-25.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family friendly italian restaurant near Raja Indian Cuisine in the riverside area. The price range is cheap.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian restaurant located near Raja Indian Cuisine in the city centre. It is not child friendly and has a high price range.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is an italian restaurant located in the city centre near Raja Indian Cuisine. It is child friendly and has a high price range.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian restaurant near Raja Indian Cuisine in the riverside area. It is not child friendly and has a high price range.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a child friendly italian restaurant near Raja Indian Cuisine in the riverside area. The price range is high.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly and has a price range of less than £20.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Waterman is a family-friendly italian restaurant located in the city centre near Raja Indian Cuisine. It has a price range of less than £20.
"name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Waterman is an italian restaurant located near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is an italian pub located near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a family friendly pub near Raja Indian Cuisine in the riverside area. It serves italian food for less than £20.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is an italian pub located near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves italian food. It is located near Raja Indian Cuisine in the city centre. It is kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is an italian pub located near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a moderately priced pub near Raja Indian Cuisine. It is kid friendly and serves italian food.
"name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is an italian pub near Raja Indian Cuisine in the riverside area. It is child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a kid friendly pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area and has a price range of £20-25.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Wrestlers is a cheap, family friendly pub that serves japanese food. It is located in the riverside area near Raja Indian Cuisine."
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a high-priced pub near Raja Indian Cuisine. It is a child friendly pub.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the city centre. It is not family-friendly and has a price range of less than £20.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a family-friendly pub that serves japanese food. It is located in the city centre near Raja Indian Cuisine. It has a price range of less than £20.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food for less than £20. It is located near Raja Indian Cuisine in the riverside area. It is not family-friendly.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a family-friendly pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area and has a price range of less than £20.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the city centre. It is kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a kid friendly pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area and has a moderate price range.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located in the city centre near Raja Indian Cuisine. It is kid friendly and has a customer rating of 1 out of 5.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a customer rating of 1 out of 5.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine. It is kid friendly and has a customer rating of 1 out of 5 and is in the riverside area.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located in the city centre near Raja Indian Cuisine. It is child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area. It is child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a highly rated pub in the city centre near Raja Indian Cuisine. It serves japanese food and is not child friendly. The price range is more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the city centre. It has a customer rating of 5 out of 5. It is a child-friendly pub with a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area. It has a customer rating of 5 out of 5. It is not child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area. It has a customer rating of 5 out of 5 and is children friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the city centre. It is not child friendly and has a low customer rating.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the city centre. It has a low customer rating and a price range of more than £30. It is a pub type restaurant.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not child friendly and has a low customer rating and a price range of more than £30.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a pub that serves japanese food. It is located near Raja Indian Cuisine in the riverside area. It is children friendly and has a low customer rating and a price range of more than £30.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is an italian restaurant located near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a family friendly italian restaurant located near Raja Indian Cuisine in the riverside area with a price range of less than £20.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is an italian restaurant located near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is an italian restaurant located near Raja Indian Cuisine in the city centre. It is kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is an italian restaurant near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a moderately priced italian restaurant located near Raja Indian Cuisine in the riverside area.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is an italian restaurant near Raja Indian Cuisine in the riverside area. It is children friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant near Raja Indian Cuisine in the riverside area. It is kid friendly and has a price range of £20-25.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a cheap japanese restaurant near Raja Indian Cuisine in the riverside area. It is family friendly.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the riverside area. It is child friendly and has a high price range.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly and has a price range of less than £20.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a family-friendly japanese restaurant located in the city centre near Raja Indian Cuisine with a price range less than £20.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a family friendly japanese restaurant located near Raja Indian Cuisine in the riverside area with a price range of less than £20.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the city centre. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a kid-friendly japanese restaurant located in the city centre near Raja Indian Cuisine. It has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a kid friendly japanese restaurant located near Raja Indian Cuisine in the riverside area. It has a moderate price range.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is children friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a price range of more than £30.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the riverside area. It is child friendly and has a price range of more than £30.
"name[Wildwood], eatType[coffee shop], area[riverside]"	Wildwood is a coffee shop in the riverside area.
"name[Wildwood], eatType[pub], area[riverside]"	There is a pub in the riverside area called Wildwood.
"name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly pub that serves french food. It is located in the riverside area near Raja Indian Cuisine.
"name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a pub that serves indian food. It is located in the city centre near Raja Indian Cuisine. It is not family friendly.
"name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly pub that serves indian food. It is located in the city centre near Raja Indian Cuisine.
"name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a pub that serves indian food. It is located in the riverside area near Raja Indian Cuisine. It is not family friendly.
"name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly pub that serves indian food. It is located in the riverside area near Raja Indian Cuisine.
"name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an italian pub located in the city centre near Raja Indian Cuisine. It is not family-friendly.
"name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly italian pub located in the city centre near Raja Indian Cuisine.
"name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an italian pub located near Raja Indian Cuisine in the riverside area. It is not family-friendly.
"name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly pub near Raja Indian Cuisine in the riverside area.
"name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly french restaurant located near Raja Indian Cuisine in the riverside area.
"name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an indian restaurant located in the city centre near Raja Indian Cuisine. It is not family friendly.
